09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(5, 5)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(11, 7)(13, 9)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(20, 9)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(25, 10)(26, 12)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(31, 14)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4	(34, 13)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(5, 21)(6, 22)(7, 24)(8, 25)(9, 26)(10, 27)(11, 28)(12, 29)(13, 30)(14, 31)(15, 32)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(19, 33)(20, 34)(21, 35)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(21, 36)(22, 37)(24, 39)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(25, 40)(26, 42)(27, 43)(28, 44)(29, 45)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv	(32, 45)(33, 46)(34, 47)(36, 49)(37, 51)(38, 52)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(10, 3)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(21, 10)(22, 11)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(24, 7)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(34, 15)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv	(42, 17)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,a99ef662562ec242651946259b170b409c0d48d7.mp4	(10, 5)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,a99ef662562ec242651946259b170b409c0d48d7.mp4	(21, 16)(22, 17)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,a99ef662562ec242651946259b170b409c0d48d7.mp4	(24, 12)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,a99ef662562ec242651946259b170b409c0d48d7.mp4	(34, 20)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(5, 6)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(11, 8)(13, 10)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(20, 10)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(25, 11)(26, 13)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(31, 15)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv	(34, 14)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(5, 3)(6, 4)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(10, 5)(12, 6)(13, 7)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(14, 7)(15, 8)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(21, 9)(22, 10)(23, 11)(24, 12)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(28, 21)(29, 22)(30, 23)(31, 24)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv	(34, 18)(36, 20)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b87117db8a791ef534d91b79dd6d0ab57ffc644c.flv	(5, 0)(6, 1)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b87117db8a791ef534d91b79dd6d0ab57ffc644c.flv	(5, 0)(8, 5)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b87117db8a791ef534d91b79dd6d0ab57ffc644c.flv	(16, 10)(21, 14)(22, 15)(24, 18)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b87117db8a791ef534d91b79dd6d0ab57ffc644c.flv	(25, 25)(26, 27)(27, 29)(30, 32)(31, 33)(32, 34)(33, 35)(34, 36)(35, 37)(36, 38)(37, 40)(38, 41)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,beb8ec624aae490c6f21a7bc7330da8e839623fb.mp4	(5, 2)(6, 3)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,beb8ec624aae490c6f21a7bc7330da8e839623fb.mp4	(7, 4)(8, 5)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,beb8ec624aae490c6f21a7bc7330da8e839623fb.mp4	(19, 6)(20, 7)(21, 8)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,beb8ec624aae490c6f21a7bc7330da8e839623fb.mp4	(26, 9)(27, 10)(28, 11)(29, 12)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(5, 5)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(11, 7)(13, 9)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(20, 9)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(25, 10)(26, 12)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(31, 14)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4	(34, 13)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(5, 0)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(7, 1)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(11, 2)(12, 3)(13, 4)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(19, 4)(20, 5)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(25, 6)(26, 8)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv	(32, 9)(33, 10)(34, 11)(36, 13)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e862343f349018b392c1a389ff71cbe5eea67666.flv	(5, 3)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e862343f349018b392c1a389ff71cbe5eea67666.flv	(7, 4)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e862343f349018b392c1a389ff71cbe5eea67666.flv	(11, 5)(13, 6)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e862343f349018b392c1a389ff71cbe5eea67666.flv	(20, 6)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e862343f349018b392c1a389ff71cbe5eea67666.flv	(26, 8)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,e862343f349018b392c1a389ff71cbe5eea67666.flv	(32, 9)(34, 10)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	(5, 2)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	(20, 5)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	(25, 6)(26, 7)
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv	(34, 8)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,18f317405a4f8e49e546b3f4df689030a1f6664c.flv	(0, 20)(1, 21)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,18f317405a4f8e49e546b3f4df689030a1f6664c.flv	(4, 23)(5, 24)(6, 25)(8, 29)(9, 30)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,18f317405a4f8e49e546b3f4df689030a1f6664c.flv	(10, 43)(11, 44)(12, 45)(13, 46)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,18f317405a4f8e49e546b3f4df689030a1f6664c.flv	(13, 55)(15, 58)(16, 59)(18, 61)(19, 63)(21, 64)(24, 68)(26, 70)(36, 79)(38, 80)(39, 81)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,2bdf8029b38735a992a56e32cfc81466eea81286.flv	(0, 20)(1, 21)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,2bdf8029b38735a992a56e32cfc81466eea81286.flv	(4, 23)(5, 24)(6, 25)(8, 29)(9, 30)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,2bdf8029b38735a992a56e32cfc81466eea81286.flv	(10, 43)(11, 44)(12, 45)(13, 46)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,2bdf8029b38735a992a56e32cfc81466eea81286.flv	(13, 55)(15, 58)(16, 59)(18, 61)(19, 63)(21, 64)(24, 68)(26, 70)(36, 79)(38, 80)(39, 81)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv	(0, 1)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv	(4, 4)(5, 5)(6, 6)(7, 8)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv	(9, 18)(12, 22)(13, 23)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv	(14, 30)(16, 34)(17, 35)(21, 40)(23, 41)(24, 43)(26, 45)(29, 47)(32, 50)(34, 53)(36, 56)(38, 57)(39, 58)(40, 59)(40, 60)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,3d05bb64144049ccc7bc64001538f7e8ea50bf8b.flv	(0, 18)(1, 19)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,3d05bb64144049ccc7bc64001538f7e8ea50bf8b.flv	(4, 21)(5, 22)(6, 23)(8, 27)(9, 28)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,3d05bb64144049ccc7bc64001538f7e8ea50bf8b.flv	(9, 39)(10, 40)(11, 41)(12, 42)(13, 43)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,3d05bb64144049ccc7bc64001538f7e8ea50bf8b.flv	(13, 52)(15, 55)(16, 56)(21, 61)(24, 65)(26, 67)(38, 78)(39, 79)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,3d0a3002441f682c7124806eb9b92c677af2ee9e.flv	(0, 20)(1, 21)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,3d0a3002441f682c7124806eb9b92c677af2ee9e.flv	(4, 23)(5, 24)(6, 25)(8, 29)(9, 30)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,3d0a3002441f682c7124806eb9b92c677af2ee9e.flv	(10, 43)(11, 44)(12, 45)(13, 46)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,3d0a3002441f682c7124806eb9b92c677af2ee9e.flv	(13, 55)(15, 58)(16, 59)(18, 61)(19, 63)(21, 64)(24, 68)(26, 70)(36, 79)(38, 80)(39, 81)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,42daf76df2f31f0805f2f3f766bb348bb24feac7.flv	(0, 3)(1, 4)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,42daf76df2f31f0805f2f3f766bb348bb24feac7.flv	(4, 6)(5, 7)(6, 8)(7, 9)(8, 10)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,42daf76df2f31f0805f2f3f766bb348bb24feac7.flv	(9, 19)(10, 20)(11, 21)(12, 22)(13, 23)
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,42daf76df2f31f0805f2f3f766bb348bb24feac7.flv	(18, 36)(20, 38)(21, 39)(23, 41)(24, 42)(26, 43)(33, 47)(34, 48)(36, 49)(39, 50)(40, 51)
